id_municipio,nome_municipio,populacao
3203130,João Neiva - ES,16614
3203163,Laranja da Terra - ES,10961
3203205,Linhares - ES,170364
3203304,Mantenópolis - ES,15194
3203320,Marataízes - ES,38108
3203346,Marechal Floriano - ES,16464
3203353,Marilândia - ES,12700
3203403,Mimoso do Sul - ES,26191
3203502,Montanha - ES,18770
3203601,Mucurici - ES,5552
3203700,Muniz Freire - ES,17613
3203809,Muqui - ES,15370
3203908,Nova Venécia - ES,49780
3204005,Pancas - ES,23059
3204054,Pedro Canário - ES,25982
3204104,Pinheiros - ES,26763
3204203,Piúma - ES,21363
3204252,Ponto Belo - ES,7784
3204302,Presidente Kennedy - ES,11488
3204351,Rio Bananal - ES,19009
3204401,Rio Novo do Sul - ES,11618
3204500,Santa Leopoldina - ES,12300
3204559,Santa Maria de Jetibá - ES,39849
3204609,Santa Teresa - ES,23392
3204658,São Domingos do Norte - ES,8589
3204708,São Gabriel da Palha - ES,37361
3204807,São José do Calçado - ES,10566
3204906,São Mateus - ES,128542
3204955,São Roque do Canaã - ES,12318
3205002,Serra - ES,507598
3205010,Sooretama - ES,29449
3205036,Vargem Alta - ES,21207
3205069,Venda Nova do Imigrante - ES,24800
3205101,Viana - ES,76954
3205150,Vila Pavão - ES,9171
3205176,Vila Valério - ES,14087
3205200,Vila Velha - ES,486208
3205309,Vitória - ES,358267
3300100,Angra dos Reis - RJ,200407
3300159,Aperibé - RJ,11612
3300209,Araruama - RJ,130439
3300225,Areal - RJ,12471
3300233,Armação dos Búzios - RJ,33240
3300258,Arraial do Cabo - RJ,30096
3300308,Barra do Piraí - RJ,99969
3300407,Barra Mansa - RJ,183976
3300456,Belford Roxo - RJ,508614
3300506,Bom Jardim - RJ,27269
3300605,Bom Jesus do Itabapoana - RJ,36985
3300704,Cabo Frio - RJ,222528
3300803,Cachoeiras de Macacu - RJ,58560
3300902,Cambuci - RJ,15496
3300936,Carapebus - RJ,16039
3300951,Comendador Levy Gasparian - RJ,8544
3301009,Campos dos Goytacazes - RJ,503424
3301108,Cantagalo - RJ,20177
3301157,Cardoso Moreira - RJ,12826
3301207,Carmo - RJ,18755
3301306,Casimiro de Abreu - RJ,43295
3301405,Conceição de Macabu - RJ,23064
3301504,Cordeiro - RJ,21806
3301603,Duas Barras - RJ,11454
3301702,Duque de Caxias - RJ,914383
3301801,Engenheiro Paulo de Frontin - RJ,13929
3301850,Guapimirim - RJ,59613
3301876,Iguaba Grande - RJ,27762
3301900,Itaboraí - RJ,238695
3302007,Itaguaí - RJ,125913
3302056,Italva - RJ,15113
3302106,Itaocara - RJ,23247
3302205,Itaperuna - RJ,102626
3302254,Itatiaia - RJ,31537
3302270,Japeri - RJ,103960
3302304,Laje do Muriaé - RJ,7386
3302403,Macaé - RJ,251631
3302452,Macuco - RJ,5574
3302502,Magé - RJ,243657
3302601,Mangaratiba - RJ,43689
3302700,Maricá - RJ,157789
3302809,Mendes - RJ,18578
3302858,Mesquita - RJ,175620
3302908,Miguel Pereira - RJ,25493
3303005,Miracema - RJ,27195
3303104,Natividade - RJ,15324
3303203,Nilópolis - RJ,162269
3303302,Niterói - RJ,511786
3303401,Nova Friburgo - RJ,190084
3303500,Nova Iguaçu - RJ,818875
3303609,Paracambi - RJ,51815
3303708,Paraíba do Sul - RJ,44045
3303807,Paraty - RJ,42630
3303856,Paty do Alferes - RJ,27678
3303906,Petrópolis - RJ,305687
3303955,Pinheiral - RJ,24941
3304003,Piraí - RJ,28999
3304102,Porciúncula - RJ,18730
3304110,Porto Real - RJ,19381
3304128,Quatis - RJ,14165
3304144,Queimados - RJ,149265
3304151,Quissamã - RJ,24246
3304201,Resende - RJ,130334
3304300,Rio Bonito - RJ,59814
3304409,Rio Claro - RJ,18451
3304508,Rio das Flores - RJ,9222
3304524,Rio das Ostras - RJ,145989
3304557,Rio de Janeiro - RJ,6688927
3304607,Santa Maria Madalena - RJ,10417
3304706,Santo Antônio de Pádua - RJ,42359
3304755,São Francisco de Itabapoana - RJ,42201
3304805,São Fidélis - RJ,38626
3304904,São Gonçalo - RJ,1077687
3305000,São João da Barra - RJ,36138
3305109,São João de Meriti - RJ,471888
3305133,São José de Ubá - RJ,7134
3305158,São José do Vale do Rio Preto - RJ,21670
3305208,São Pedro da Aldeia - RJ,102846
3305307,São Sebastião do Alto - RJ,9326
3305406,Sapucaia - RJ,18205
3305505,Saquarema - RJ,87704
3305554,Seropédica - RJ,86743
3305604,Silva Jardim - RJ,21773
3305703,Sumidouro - RJ,15577
3305752,Tanguá - RJ,33870
3305802,Teresópolis - RJ,180886
3305901,Trajano de Moraes - RJ,10611
3306008,Três Rios - RJ,81453
3306107,Valença - RJ,76163
3306156,Varre-Sai - RJ,10890
3306206,Vassouras - RJ,36702
3306305,Volta Redonda - RJ,271998
3500105,Adamantina - SP,35023
3500204,Adolfo - SP,3571
3500303,Aguaí - SP,35954
3500402,Águas da Prata - SP,8137
3500501,Águas de Lindóia - SP,18599
3500550,Águas de Santa Bárbara - SP,6040
3500600,Águas de São Pedro - SP,3380
3500709,Agudos - SP,37023
3500758,Alambari - SP,5918
3500808,Alfredo Marcondes - SP,4147
3500907,Altair - SP,4134
3501004,Altinópolis - SP,16164
3501103,Alto Alegre - SP,4110
3501152,Alumínio - SP,18484
3501202,Álvares Florence - SP,3712
3501301,Álvares Machado - SP,24830
3501400,Álvaro de Carvalho - SP,5179
3501509,Alvinlândia - SP,3206
3501608,Americana - SP,237112
3501707,Américo Brasiliense - SP,39962
3501806,Américo de Campos - SP,5956
3501905,Amparo - SP,71700
3502002,Analândia - SP,4933
3502101,Andradina - SP,57112
3502200,Angatuba - SP,24969
3502309,Anhembi - SP,6627
3502408,Anhumas - SP,4085
3502507,Aparecida - SP,36129
3502606,Aparecida d'Oeste - SP,4234
3502705,Apiaí - SP,24526
3502754,Araçariguama - SP,21854
3502804,Araçatuba - SP,195874
3502903,Araçoiaba da Serra - SP,33499
3503000,Aramina - SP,5585
3503109,Arandu - SP,6348
3503158,Arapeí - SP,2478
3503208,Araraquara - SP,233744
3503307,Araras - SP,132934
3503356,Arco-Íris - SP,1811
3503406,Arealva - SP,8505
3503505,Areias - SP,3876
3503604,Areiópolis - SP,11099
3503703,Ariranha - SP,9573
3503802,Artur Nogueira - SP,53450
3503901,Arujá - SP,88455
3503950,Aspásia - SP,1825
3504008,Assis - SP,103666
3504107,Atibaia - SP,141398
3504206,Auriflama - SP,15123
3504305,Avaí - SP,5369
3504404,Avanhandava - SP,13433
3504503,Avaré - SP,90063
3504602,Bady Bassitt - SP,17236
3504701,Balbinos - SP,5532
3504800,Bálsamo - SP,8994
3504909,Bananal - SP,10896
3505005,Barão de Antonina - SP,3441
3505104,Barbosa - SP,7335
3505203,Bariri - SP,34961
3505302,Barra Bonita - SP,36127
3505351,Barra do Chapéu - SP,5688
3505401,Barra do Turvo - SP,7687
3505500,Barretos - SP,121344
3505609,Barrinha - SP,32434
3505708,Barueri - SP,271306
3505807,Bastos - SP,20954
3505906,Batatais - SP,62024
3506003,Bauru - SP,374272
3506102,Bebedouro - SP,77436
3506201,Bento de Abreu - SP,2955
3506300,Bernardino de Campos - SP,11137
3506359,Bertioga - SP,61736
3506409,Bilac - SP,7949
3506508,Birigui - SP,122359
3506607,Biritiba Mirim - SP,32251
3506706,Boa Esperança do Sul - SP,14824
3506805,Bocaina - SP,12204
3506904,Bofete - SP,11534
3507001,Boituva - SP,59793
3507100,Bom Jesus dos Perdões - SP,24898
3507159,Bom Sucesso de Itararé - SP,3923
3507209,Borá - SP,836
3507308,Boracéia - SP,4776
3507407,Borborema - SP,15925
3507456,Borebi - SP,2621
3507506,Botucatu - SP,144820
3507605,Bragança Paulista - SP,166753
3507704,Braúna - SP,5630
3507753,Brejo Alegre - SP,2841
3507803,Brodowski - SP,24592
3507902,Brotas - SP,24163
3508009,Buri - SP,19789
3508108,Buritama - SP,17003
3508207,Buritizal - SP,4447
3508306,Cabrália Paulista - SP,4286
3508405,Cabreúva - SP,48966
3508504,Caçapava - SP,93488
3508603,Cachoeira Paulista - SP,33067
3508702,Caconde - SP,18961
3508801,Cafelândia - SP,17689
3508900,Caiabu - SP,4190
3509007,Caieiras - SP,100129
3509106,Caiuá - SP,5800
3509205,Cajamar - SP,75638
3509254,Cajati - SP,28605
3509304,Cajobi - SP,10486
3509403,Cajuru - SP,25935
3509452,Campina do Monte Alegre - SP,5991
3509502,Campinas - SP,1194094
3509601,Campo Limpo Paulista - SP,83735
3509700,Campos do Jordão - SP,51763
3509809,Campos Novos Paulista - SP,4932
3509908,Cananéia - SP,12539
3509957,Canas - SP,5071
3510005,Cândido Mota - SP,31212
3510104,Cândido Rodrigues - SP,2787
3510153,Canitar - SP,5139
3510203,Capão Bonito - SP,47159
3510302,Capela do Alto - SP,20419
3510401,Capivari - SP,55141
3510500,Caraguatatuba - SP,119625
3510609,Carapicuíba - SP,398611
3510708,Cardoso - SP,12303
3510807,Casa Branca - SP,30237
3510906,Cássia dos Coqueiros - SP,2542
3511003,Castilho - SP,20738
3511102,Catanduva - SP,121210
3511201,Catiguá - SP,7752
3511300,Cedral - SP,9125
3511409,Cerqueira César - SP,19774
3511508,Cerquilho - SP,48074
3511607,Cesário Lange - SP,17915
3511706,Charqueada - SP,17009
3511904,Clementina - SP,8472
3512001,Colina - SP,18398
3512100,Colômbia - SP,6203
3512209,Conchal - SP,27820
3512308,Conchas - SP,17770
3512407,Cordeirópolis - SP,24221
3512506,Coroados - SP,5986
3512605,Coronel Macedo - SP,4728
3512704,Corumbataí - SP,4047
3512803,Cosmópolis - SP,70998
3512902,Cosmorama - SP,7316
3513009,Cotia - SP,244694
3513108,Cravinhos - SP,34998
3513207,Cristais Paulista - SP,8541
3513306,Cruzália - SP,2100
3513405,Cruzeiro - SP,81895
3513504,Cubatão - SP,129760
3513603,Cunha - SP,21639
3513702,Descalvado - SP,33520
3513801,Diadema - SP,420934
3513850,Dirce Reis - SP,1786
3513900,Divinolândia - SP,11208
3514007,Dobrada - SP,8846
3514106,Dois Córregos - SP,27112
3514205,Dolcinópolis - SP,2119
3514304,Dourado - SP,8868
3514403,Dracena - SP,46536
3514502,Duartina - SP,12457
3514601,Dumont - SP,9708
3514700,Echaporã - SP,6141
3514809,Eldorado - SP,15443
3514908,Elias Fausto - SP,17604
3514924,Elisiário - SP,3604
3514957,Embaúba - SP,2456
3515004,Embu das Artes - SP,270843
3515103,Embu-Guaçu - SP,68856
3515129,Emilianópolis - SP,3202
3515152,Engenheiro Coelho - SP,20284
3515186,Espírito Santo do Pinhal - SP,44186
3515194,Espírito Santo do Turvo - SP,4779
3515202,Estrela d'Oeste - SP,8418
3515301,Estrela do Norte - SP,2762
3515350,Euclides da Cunha Paulista - SP,9419
3515400,Fartura - SP,16001
3515509,Fernandópolis - SP,68823
3515608,Fernando Prestes - SP,5771
3515657,Fernão - SP,1704
3515707,Ferraz de Vasconcelos - SP,191993
3515806,Flora Rica - SP,1499
3515905,Floreal - SP,2934
3516002,Flórida Paulista - SP,14486
3516101,Florínea - SP,2699
3516200,Franca - SP,350400
3516309,Francisco Morato - SP,174008
3516408,Franco da Rocha - SP,152433
3516507,Gabriel Monteiro - SP,2776
3516606,Gália - SP,6615
3516705,Garça - SP,44370
3516804,Gastão Vidigal - SP,4754
3516853,Gavião Peixoto - SP,4762
3516903,General Salgado - SP,10876
3517000,Getulina - SP,11370
3517109,Glicério - SP,4801
3517208,Guaiçara - SP,12039
3517307,Guaimbê - SP,5743
3517406,Guaíra - SP,40533
3517505,Guapiaçu - SP,21125
3517604,Guapiara - SP,17293
3517703,Guará - SP,21129
3517802,Guaraçaí - SP,8357
3517901,Guaraci - SP,11088
3518008,Guarani d'Oeste - SP,2002
3518107,Guarantã - SP,6654
3518206,Guararapes - SP,32774
3518305,Guararema - SP,29451
3518404,Guaratinguetá - SP,121073
3518503,Guareí - SP,18143
3518602,Guariba - SP,39714
3518701,Guarujá - SP,318107
3518800,Guarulhos - SP,1365899
3518859,Guatapará - SP,7602
3518909,Guzolândia - SP,5226
3519006,Herculândia - SP,9462
3519055,Holambra - SP,14579
3519071,Hortolândia - SP,227353
3519105,Iacanga - SP,11559
3519204,Iacri - SP,6348
3519253,Iaras - SP,8956
3519303,Ibaté - SP,34726
3519402,Ibirá - SP,12264
3519501,Ibirarema - SP,7663
3519600,Ibitinga - SP,59451
3519709,Ibiúna - SP,78262
3519808,Icém - SP,8181
3519907,Iepê - SP,8124
3520004,Igaraçu do Tietê - SP,24598
3520103,Igarapava - SP,30246
3520202,Igaratá - SP,9483
3520301,Iguape - SP,30721
3520400,Ilhabela - SP,34333
3520426,Ilha Comprida - SP,10965
3520442,Ilha Solteira - SP,26582
3520509,Indaiatuba - SP,246908
3520608,Indiana - SP,4892
3520707,Indiaporã - SP,3908
3520806,Inúbia Paulista - SP,3963
3520905,Ipaussu - SP,14869
3521002,Iperó - SP,36280
3521101,Ipeúna - SP,7401
3521150,Ipiguá - SP,5306
3521200,Iporanga - SP,4238
3521309,Ipuã - SP,16209
3521408,Iracemápolis - SP,23846
3521507,Irapuã - SP,7937
3521606,Irapuru - SP,8261
3521705,Itaberá - SP,17635
3521804,Itaí - SP,26861
3521903,Itajobi - SP,15226
3522000,Itaju - SP,3782
3522109,Itanhaém - SP,100496
3522158,Itaoca - SP,3326
3522208,Itapecerica da Serra - SP,173672
3522307,Itapetininga - SP,162231
3522406,Itapeva - SP,93892
3522505,Itapevi - SP,234352
3522604,Itapira - SP,74299
3522653,Itapirapuã Paulista - SP,4213
3522703,Itápolis - SP,42903
3522802,Itaporanga - SP,15125
3522901,Itapuí - SP,13833
3523008,Itapura - SP,4860
3523107,Itaquaquecetuba - SP,366519
3523206,Itararé - SP,50360
3523305,Itariri - SP,17271
3523404,Itatiba - SP,119090
3523503,Itatinga - SP,20467
3523602,Itirapina - SP,17922
3523701,Itirapuã - SP,6453
3523800,Itobi - SP,7830
3523909,Itu - SP,172268
3524006,Itupeva - SP,59649
3524105,Ituverava - SP,41598
3524204,Jaborandi - SP,6911
3524303,Jaboticabal - SP,76864
3524402,Jacareí - SP,231863
3524501,Jaci - SP,6934
3524600,Jacupiranga - SP,17842
3524709,Jaguariúna - SP,56221
3524808,Jales - SP,49011
3524907,Jambeiro - SP,6485
3525003,Jandira - SP,123481
3525102,Jardinópolis - SP,43774
3525201,Jarinu - SP,29456
3525300,Jaú - SP,148581
3525409,Jeriquara - SP,3168
3525508,Joanópolis - SP,13098
3525607,João Ramalho - SP,4495
3525706,José Bonifácio - SP,36655
3525805,Júlio Mesquita - SP,4752
3525854,Jumirim - SP,3315
3525904,Jundiaí - SP,414810
3526001,Junqueirópolis - SP,20524
3526100,Juquiá - SP,18908
3526209,Juquitiba - SP,31235
3526308,Lagoinha - SP,4903
3526407,Laranjal Paulista - SP,28240
3526506,Lavínia - SP,11667
3526605,Lavrinhas - SP,7207
3526704,Leme - SP,102412
3526803,Lençóis Paulista - SP,67859
3526902,Limeira - SP,303682
3527009,Lindóia - SP,7864
3527108,Lins - SP,77510
3527207,Lorena - SP,88276
3527256,Lourdes - SP,2278
3527306,Louveira - SP,47748
3527405,Lucélia - SP,21604
3527504,Lucianópolis - SP,2385
3527603,Luís Antônio - SP,14592
3527702,Luiziânia - SP,5723
3527801,Lupércio - SP,4571
3527900,Lutécia - SP,2663
3528007,Macatuba - SP,17111
3528106,Macaubal - SP,8093
3528205,Macedônia - SP,3704
3528304,Magda - SP,3136
3528403,Mairinque - SP,46852
3528502,Mairiporã - SP,98374
3528601,Manduri - SP,9780
3528700,Marabá Paulista - SP,5757
3528809,Maracaí - SP,13967
3528858,Marapoama - SP,2996
3528908,Mariápolis - SP,4077
3529005,Marília - SP,237130
3529104,Marinópolis - SP,2117
3529203,Martinópolis - SP,26289
3529302,Matão - SP,82702
3529401,Mauá - SP,468148
3529500,Mendonça - SP,5413
3529609,Meridiano - SP,3848
3529658,Mesópolis - SP,1910
3529708,Miguelópolis - SP,22093
3529807,Mineiros do Tietê - SP,12849
3529906,Miracatu - SP,19919
3530003,Mira Estrela - SP,3066
3530102,Mirandópolis - SP,29418
3530201,Mirante do Paranapanema - SP,18178
3530300,Mirassol - SP,59333
3530409,Mirassolândia - SP,4822
3530508,Mococa - SP,68788
3530607,Mogi das Cruzes - SP,440769
3530706,Mogi Guaçu - SP,150713
3530805,Mogi Mirim - SP,92715
3530904,Mombuca - SP,3478
3531001,Monções - SP,2252
3531100,Mongaguá - SP,55731
3531209,Monte Alegre do Sul - SP,7964
3531308,Monte Alto - SP,50216
3531407,Monte Aprazível - SP,24794
3531506,Monte Azul Paulista - SP,19050
3531605,Monte Castelo - SP,4166
3531704,Monteiro Lobato - SP,4608
3531803,Monte Mor - SP,58765
3531902,Morro Agudo - SP,32641
3532009,Morungaba - SP,13458
3532058,Motuca - SP,4720
3532108,Murutinga do Sul - SP,4466
3532157,Nantes - SP,3103
3532207,Narandiba - SP,4809
3532306,Natividade da Serra - SP,6681
3532405,Nazaré Paulista - SP,18346
3532504,Neves Paulista - SP,8936
3532603,Nhandeara - SP,11427
3532702,Nipoã - SP,5126
3532801,Nova Aliança - SP,6875
3532827,Nova Campina - SP,9647
3532843,Nova Canaã Paulista - SP,1911
3532868,Nova Castilho - SP,1255
3532900,Nova Europa - SP,11013
3533007,Nova Granada - SP,21307
3533106,Nova Guataporanga - SP,2308
3533205,Nova Independência - SP,3883
3533254,Novais - SP,5712
3533304,Nova Luzitânia - SP,4041
3533403,Nova Odessa - SP,59371
3533502,Novo Horizonte - SP,40680
3533601,Nuporanga - SP,7386
3533700,Ocauçu - SP,4287
3533809,Óleo - SP,2522
3533908,Olímpia - SP,54406
3534005,Onda Verde - SP,4339
3534104,Oriente - SP,6487
3534203,Orindiúva - SP,6935
3534302,Orlândia - SP,43687
3534401,Osasco - SP,696850
3534500,Oscar Bressane - SP,2602
3534609,Osvaldo Cruz - SP,32754
3534708,Ourinhos - SP,112711
3534757,Ouroeste - SP,10177
3534807,Ouro Verde - SP,8503
3534906,Pacaembu - SP,14130
3535002,Palestina - SP,12786
3535101,Palmares Paulista - SP,13058
3535200,Palmeira d'Oeste - SP,9340
3535309,Palmital - SP,22168
3535408,Panorama - SP,15690
3535507,Paraguaçu Paulista - SP,45455
3535606,Paraibuna - SP,18180
3535705,Paraíso - SP,6411
3535804,Paranapanema - SP,19993
3535903,Paranapuã - SP,4061
3536000,Parapuã - SP,10980
3536109,Pardinho - SP,6360
3536208,Pariquera-Açu - SP,19570
3536257,Parisi - SP,2153
3536307,Patrocínio Paulista - SP,14529
3536406,Paulicéia - SP,7274
3536505,Paulínia - SP,106776
3536570,Paulistânia - SP,1832
3536604,Paulo de Faria - SP,8930
3536703,Pederneiras - SP,46251
3536802,Pedra Bela - SP,6075
3536901,Pedranópolis - SP,2508
3537008,Pedregulho - SP,16676
3537107,Pedreira - SP,47361
3537156,Pedrinhas Paulista - SP,3085
3537206,Pedro de Toledo - SP,11240
3537305,Penápolis - SP,63047
3537404,Pereira Barreto - SP,25660
3537503,Pereiras - SP,8560
3537602,Peruíbe - SP,67548
3537701,Piacatu - SP,5922
3537800,Piedade - SP,55149
3537909,Pilar do Sul - SP,28963
3538006,Pindamonhangaba - SP,166475
3538105,Pindorama - SP,16877
3538204,Pinhalzinho - SP,15021
3538303,Piquerobi - SP,3685
3538501,Piquete - SP,13742
3538600,Piracaia - SP,27140
3538709,Piracicaba - SP,400949
3538808,Piraju - SP,29741
3538907,Pirajuí - SP,25259
3539004,Pirangi - SP,11362
3539103,Pirapora do Bom Jesus - SP,18604
3539202,Pirapozinho - SP,27295
3539301,Pirassununga - SP,75930
3539400,Piratininga - SP,13503
3539509,Pitangueiras - SP,39349
3539608,Planalto - SP,5167
3539707,Platina - SP,3521
3539806,Poá - SP,116530
3539905,Poloni - SP,6004
3540002,Pompéia - SP,21851
3540101,Pongaí - SP,3432
3540200,Pontal - SP,49047
3540259,Pontalinda - SP,4580
3540309,Pontes Gestal - SP,2577
3540408,Populina - SP,4186
3540507,Porangaba - SP,9779
3540606,Porto Feliz - SP,52785
3540705,Porto Ferreira - SP,55787
3540754,Potim - SP,24143
3540804,Potirendaba - SP,17201
3540853,Pracinha - SP,3971
3540903,Pradópolis - SP,21110
3541000,Praia Grande - SP,319146
3541059,Pratânia - SP,5204
3541109,Presidente Alves - SP,4108
3541208,Presidente Bernardes - SP,13190
3541307,Presidente Epitácio - SP,44006
3541406,Presidente Prudente - SP,227072
3541505,Presidente Venceslau - SP,39448
3541604,Promissão - SP,40027
3541653,Quadra - SP,3753
3541703,Quatá - SP,14006
3541802,Queiroz - SP,3351
3541901,Queluz - SP,13228
3542008,Quintana - SP,6587
3542107,Rafard - SP,9050
3542206,Rancharia - SP,29688
3542305,Redenção da Serra - SP,3863
3542404,Regente Feijó - SP,20124
3542503,Reginópolis - SP,9399
3542602,Registro - SP,56249
3542701,Restinga - SP,7504
3542800,Ribeira - SP,3351
3542909,Ribeirão Bonito - SP,13137
3543006,Ribeirão Branco - SP,16684
3543105,Ribeirão Corrente - SP,4682
3543204,Ribeirão do Sul - SP,4542
3543238,Ribeirão dos Índios - SP,2227
3543253,Ribeirão Grande - SP,7666
3543303,Ribeirão Pires - SP,122607
3543402,Ribeirão Preto - SP,694534
3543501,Riversul - SP,5607
3543600,Rifaina - SP,3618
3543709,Rincão - SP,10786
3543808,Rinópolis - SP,10003
3543907,Rio Claro - SP,204797
3544004,Rio das Pedras - SP,34704
3544103,Rio Grande da Serra - SP,50241
3544202,Riolândia - SP,12342
3544251,Rosana - SP,17015
3544301,Roseira - SP,10621
3544400,Rubiácea - SP,3093
3544509,Rubinéia - SP,3125
3544608,Sabino - SP,5564
3544707,Sagres - SP,2435
3544806,Sales - SP,6253
3544905,Sales Oliveira - SP,11779
3545001,Salesópolis - SP,17022
3545100,Salmourão - SP,5262
3545159,Saltinho - SP,8176
3545209,Salto - SP,117561
3545308,Salto de Pirapora - SP,44972
3545407,Salto Grande - SP,9297
3545506,Sandovalina - SP,4248
3545605,Santa Adélia - SP,15397
3545704,Santa Albertina - SP,5993
3545803,Santa Bárbara d'Oeste - SP,192536
3546009,Santa Branca - SP,14717
3546108,Santa Clara d'Oeste - SP,2118
3546207,Santa Cruz da Conceição - SP,4461
3546256,Santa Cruz da Esperança - SP,2124
3546306,Santa Cruz das Palmeiras - SP,33975
3546405,Santa Cruz do Rio Pardo - SP,47395
3546504,Santa Ernestina - SP,5611
3546603,Santa Fé do Sul - SP,32076
3546702,Santa Gertrudes - SP,26403
3546801,Santa Isabel - SP,56792
3546900,Santa Lúcia - SP,8779
3547007,Santa Maria da Serra - SP,6107
3547106,Santa Mercedes - SP,2935
3547205,Santana da Ponte Pensa - SP,1507
3547304,Santana de Parnaíba - SP,136517
3547403,Santa Rita d'Oeste - SP,2510
3547502,Santa Rita do Passa Quatro - SP,27514
3547601,Santa Rosa de Viterbo - SP,26322
3547650,Santa Salete - SP,1539
3547700,Santo Anastácio - SP,20889
3547809,Santo André - SP,716109
3547908,Santo Antônio da Alegria - SP,6880
3548005,Santo Antônio de Posse - SP,23085
3548054,Santo Antônio do Aracanguá - SP,8356
3548104,Santo Antônio do Jardim - SP,5968
3548203,Santo Antônio do Pinhal - SP,6794
3548302,Santo Expedito - SP,3086
3548401,Santópolis do Aguapeí - SP,4736
3548500,Santos - SP,432957
3548609,São Bento do Sapucaí - SP,10862
3548708,São Bernardo do Campo - SP,833240
3548807,São Caetano do Sul - SP,160275
3548906,São Carlos - SP,249415
3549003,São Francisco - SP,2826
3549102,São João da Boa Vista - SP,90637
3549201,São João das Duas Pontes - SP,2574
3549250,São João de Iracema - SP,1912
3549300,São João do Pau d'Alho - SP,2111
3549409,São Joaquim da Barra - SP,51447
3549508,São José da Bela Vista - SP,8895
3549607,São José do Barreiro - SP,4151
3549706,São José do Rio Pardo - SP,54763
3549805,São José do Rio Preto - SP,456245
3549904,São José dos Campos - SP,713943
3549953,São Lourenço da Serra - SP,15667
3550001,São Luiz do Paraitinga - SP,10684
3550100,São Manuel - SP,40781
3550209,São Miguel Arcanjo - SP,32859
3550308,São Paulo - SP,12176866
3550407,São Pedro - SP,35318
3550506,São Pedro do Turvo - SP,7636
3550605,São Roque - SP,89943
3550704,São Sebastião - SP,87596
3550803,São Sebastião da Grama - SP,12205
3550902,São Simão - SP,15257
3551009,São Vicente - SP,363173
3551108,Sarapuí - SP,10177
3551207,Sarutaiá - SP,3646
3551306,Sebastianópolis do Sul - SP,3470
3551405,Serra Azul - SP,14334
3551504,Serrana - SP,44555
3551603,Serra Negra - SP,29001
3551702,Sertãozinho - SP,124453
3551801,Sete Barras - SP,12884
3551900,Severínia - SP,17328
3552007,Silveiras - SP,6264
3552106,Socorro - SP,40648
3552205,Sorocaba - SP,671186
3552304,Sud Mennucci - SP,7708
3552403,Sumaré - SP,278571
3552502,Suzano - SP,294638
3552551,Suzanápolis - SP,3911
3552601,Tabapuã - SP,12328
3552700,Tabatinga - SP,16345
3552809,Taboão da Serra - SP,285570
3552908,Taciba - SP,6240
3553005,Taguaí - SP,13569
3553104,Taiaçu - SP,6268
3553203,Taiúva - SP,5568
3553302,Tambaú - SP,23182
3553401,Tanabi - SP,25830
3553500,Tapiraí - SP,7850
3553609,Tapiratiba - SP,12970
3553658,Taquaral - SP,2810
3553708,Taquaritinga - SP,56984
3553807,Taquarituba - SP,23180
3553856,Taquarivaí - SP,5792
3553906,Tarabai - SP,7395
3553955,Tarumã - SP,14812
3554003,Tatuí - SP,120533
3554102,Taubaté - SP,311854
3554201,Tejupá - SP,4574
3554300,Teodoro Sampaio - SP,23019
3554409,Terra Roxa - SP,9302
3554508,Tietê - SP,41622
3554607,Timburi - SP,2663
3554656,Torre de Pedra - SP,2401
3554706,Torrinha - SP,9963
3554755,Trabiju - SP,1709
3554805,Tremembé - SP,46642
3554904,Três Fronteiras - SP,5781
3554953,Tuiuti - SP,6808
3555000,Tupã - SP,65477
3555109,Tupi Paulista - SP,15404
3555208,Turiúba - SP,2012
3555307,Turmalina - SP,1759
3555356,Ubarana - SP,6216
3555406,Ubatuba - SP,89747
3555505,Ubirajara - SP,4754
3555604,Uchoa - SP,10068
3555703,União Paulista - SP,1823
3555802,Urânia - SP,9108
3555901,Uru - SP,1177
3556008,Urupês - SP,13727
3556107,Valentim Gentil - SP,13115
3556206,Valinhos - SP,127123
3556305,Valparaíso - SP,26130
3556354,Vargem - SP,10378
3556404,Vargem Grande do Sul - SP,42573
3556453,Vargem Grande Paulista - SP,51702
3556503,Várzea Paulista - SP,120572
3556602,Vera Cruz - SP,10864
3556701,Vinhedo - SP,77308
3556800,Viradouro - SP,18775
3556909,Vista Alegre do Alto - SP,8626
3556958,Vitória Brasil - SP,1834
3557006,Votorantim - SP,121331
3557105,Votuporanga - SP,93736
3557154,Zacarias - SP,2684
3557204,Chavantes - SP,12418
3557303,Estiva Gerbi - SP,11198
4100103,Abatiá - PR,7507
4100202,Adrianópolis - PR,5983
4100301,Agudos do Sul - PR,9269
4100400,Almirante Tamandaré - PR,117168
4100459,Altamira do Paraná - PR,2209
4100509,Altônia - PR,21933
4100608,Alto Paraná - PR,14679
4100707,Alto Piquiri - PR,9896
4100806,Alvorada do Sul - PR,11306
4100905,Amaporã - PR,6181
4101002,Ampére - PR,18989
4101051,Anahy - PR,2816
4101101,Andirá - PR,20139
4101150,Ângulo - PR,2927
4101200,Antonina - PR,19011
4101309,Antônio Olinto - PR,7441
4101408,Apucarana - PR,133726
4101507,Arapongas - PR,121198
4101606,Arapoti - PR,27925
4101655,Arapuã - PR,3128
4101705,Araruna - PR,13939
4101804,Araucária - PR,141410
4101853,Ariranha do Ivaí - PR,2151
4101903,Assaí - PR,15289
